,year,name,id,age,ioc,height,hand,high_rank,high_pts,tourney_plyd,tourney_win_pct,avg_tourney_level,matches_plyd,match_wins,match_win_pct,finals,titles,final_win_pct,slam_finals,slams,atp_finals_finals,atp_finals,masters_finals,masters,500_finals,500_titles,250_finals,250_titles,olympic_g,aces_per_game,df_per_game,sv_game_win_pct,return_game_win_pct,1st_pct,1st_win_pct,2nd_win_pct,1st_return_win_pct,2nd_return_win_pct,bp_per_game,bp_faced_per_game,bp_conversion_rate,bp_saved_rate,tb_win_pct,no1_faced,no1_win_pct,top_5_faced,top_5_win_pct,top_10_faced,top_10_win_pct,top_20_faced,top_20_win_pct,top_50_faced,top_50_win_pct,top_100_faced,top_100_win_pct,matches_w_stats,matches_w_minutes,avg_opponent_rank,avg_opponent_pts,sets_w_stats,sets_w_mins,minutes_per_match,minutes_per_set
97,1991-2023,Andreas Vinciguerra,103714,29.3,SWE,180.0,L,33.0,1025.0,91,0.01098901098901099,678.5714285714286,190,87,0.45789473684210524,4,1,0.25,0,0,0,0,0,0,0,0,4,1,0,0.38911290322580644,0.24344758064516128,0.7631048387096774,0.23194856577645895,0.5907265701947118,0.6964217006540977,0.4953720844131803,0.2820754716981132,0.4957533234859675,0.5454995054401582,0.6607862903225806,0.4252039891205802,0.6414950419527079,0.425,2,0.0,8,0.0,19,0.10526315789473684,36,0.25,89,0.3146067415730337,138,0.391304347826087,173,173,85.96315789473684,949.8789473684211,424,424,92.32947976878613,37.67216981132076
98,1991-2023,Andrei Cherkasov,101772,29.4,RUS,180.0,R,13.0,1320.0,159,0.006289308176100629,646.2264150943396,301,139,0.46179401993355484,4,1,0.25,0,0,0,0,0,0,1,0,3,1,0,0.20085731781996327,0.20483772198407837,0.7094304960195958,0.26306196840826246,0.6014678899082568,0.6590146430750458,0.49079189686924496,0.2911795116519526,0.5416622663428028,0.6321385176184691,0.6861604409063075,0.4161460836136473,0.5765283355644801,0.47244094488188976,5,0.4,22,0.18181818181818182,41,0.1951219512195122,69,0.2463768115942029,147,0.3129251700680272,216,0.3888888888888889,274,264,87.51162790697674,877.5249169435216,685,649,113.24621212121212,46.06625577812019
99,1991-2023,Andrei Chesnokov,101230,32.2,RUS,188.0,R,9.0,1399.0,161,0.006211180124223602,689.4409937888199,341,171,0.501466275659824,4,1,0.25,0,0,0,0,3,1,0,0,1,0,0,0.2439767377457768,0.23262254223206869,0.6898366103572418,0.3092556989837957,0.5814568441928687,0.6499680238755063,0.48400789733464955,0.3289741354257483,0.5271814063423281,0.6978851963746223,0.7186374965383551,0.44313262495080674,0.5684007707129094,0.5470085470085471,7,0.14285714285714285,20,0.3,36,0.3055555555555556,66,0.3787878787878788,156,0.38461538461538464,255,0.43137254901960786,308,299,84.8625730994152,894.8508771929825,774,741,99.60200668896321,40.19028340080972
100,1991-2023,Andrei Medvedev,102446,27.1,UKR,193.0,R,4.0,2755.0,220,0.05,750.0,533,321,0.6022514071294559,18,11,0.6111111111111112,1,0,0,0,5,4,3,3,9,4,0,0.4483317136378361,0.2816650469711694,0.7633624878522838,0.2777510040160643,0.5743754129248538,0.7147360797512035,0.4870645050017247,0.322576677054289,0.5220922864220289,0.657991967871486,0.5921606737933268,0.422119140625,0.600382932166302,0.555,3,0.0,42,0.23809523809523808,75,0.29333333333333333,133,0.37593984962406013,273,0.5054945054945055,417,0.5515587529976019,498,469,79.8544776119403,1030.3097014925372,1320,1207,95.66098081023455,37.17067108533554
101,1991-2023,Andrei Merinov,101926,26.6,RUS,183.0,L,148.0,298.0,10,0.0,525.0,15,5,0.3333333333333333,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.10191082802547771,0.2802547770700637,0.6305732484076434,0.19333333333333333,0.6341463414634146,0.5923076923076923,0.472,0.3276157804459691,0.4330357142857143,0.5733333333333334,0.7388535031847133,0.3372093023255814,0.5,0.4,0,,0,,1,0.0,1,0.0,3,0.0,8,0.125,15,15,92.6875,596.25,35,35,89.26666666666667,38.25714285714286
102,1991-2023,Andrei Olhovskiy,101249,30.5,RUS,185.0,R,49.0,690.0,141,0.014184397163120567,599.2907801418439,244,103,0.42213114754098363,4,2,0.5,0,0,0,0,0,0,0,0,4,2,0,0.615680784039202,0.34616730836541826,0.7791389569478474,0.19216094346167187,0.5624209194432729,0.7479377577802775,0.47686746987951806,0.2783531848783014,0.4889126369222549,0.5265348595213319,0.5537276863843192,0.36495388669301715,0.6011378002528445,0.4583333333333333,2,0.5,13,0.07692307692307693,22,0.09090909090909091,38,0.07894736842105263,95,0.30526315789473685,160,0.38125,229,213,100.28979591836735,773.8163265306123,589,534,91.30046948356808,36.41760299625468
103,1991-2023,Andrei Pavel,102318,33.6,ROU,183.0,R,13.0,1550.0,255,0.011764705882352941,751.9607843137255,545,279,0.5119266055045871,9,3,0.3333333333333333,0,0,0,0,2,1,0,0,7,2,0,0.40474174428450466,0.1727349703640982,0.7668077900084674,0.24037162162162162,0.6458463786265916,0.6895451240203604,0.4963901576543392,0.2936812822890449,0.5086126484671352,0.5880067567567567,0.5691786621507198,0.4087905774202815,0.5903005058018447,0.497907949790795,7,0.0,29,0.2413793103448276,57,0.2807017543859649,107,0.32710280373831774,236,0.3728813559322034,408,0.46078431372549017,492,491,83.67335766423358,966.0164233576643,1255,1251,96.9959266802444,38.069544364508396
104,1991-2023,Andrei Rybalko,102069,24.2,UKR,180.0,R,268.0,117.0,4,0.0,250.0,24,6,0.25,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.28205128205128205,0.6153846153846154,0.4358974358974359,0.2894736842105263,0.6159695817490495,0.5987654320987654,0.27722772277227725,0.3146853146853147,0.5308641975308642,0.5526315789473685,0.9743589743589743,0.5238095238095238,0.42105263157894735,0.4,0,,1,0.0,2,0.0,4,0.0,6,0.0,9,0.1111111111111111,4,4,236.20833333333334,678.4166666666666,8,8,77.5,38.75
105,1991-2023,Andrei Stoliarov,102911,26.4,RUS,178.0,R,71.0,569.0,58,0.0,508.62068965517244,95,37,0.3894736842105263,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.4172727272727273,0.3390909090909091,0.6945454545454546,0.22621184919210055,0.4711045098568728,0.6907423330467183,0.4809803420985448,0.2816621050012441,0.49856459330143543,0.6014362657091562,0.7072727272727273,0.3761194029850746,0.5681233933161953,0.48484848484848486,1,0.0,4,0.25,9,0.1111111111111111,15,0.13333333333333333,31,0.25806451612903225,72,0.3194444444444444,92,92,91.27368421052631,834.7263157894737,234,234,96.55434782608695,37.96153846153846
106,1991-2023,Andrei Vasilevski,105781,18.1,BLR,185.0,R,720.0,21.0,1,0.0,250.0,6,1,0.16666666666666666,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,0.4166666666666667,0.75,0.25,0.4878048780487805,0.725,0.42857142857142855,0.373134328358209,0.37037037037037035,0.9166666666666666,0.5833333333333334,0.2727272727272727,0.5714285714285714,0.2,0,,0,,0,,0,,1,0.0,2,0.0,1,1,401.6666666666667,381.3333333333333,2,2,129.0,64.5
107,1991-2023,Andrej Martin,105413,31.8,SVK,180.0,R,93.0,763.0,32,0.0,617.1875,64,26,0.40625,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.19648093841642228,0.21114369501466276,0.6730205278592376,0.2714078374455733,0.6379161262429744,0.6262283971535073,0.49014925373134327,0.3487719298245614,0.48980815347721823,0.6415094339622641,0.7991202346041055,0.4230769230769231,0.5908256880733945,0.43478260869565216,1,0.0,1,0.0,4,0.25,6,0.16666666666666666,21,0.2857142857142857,40,0.325,58,58,116.83076923076923,1111.8307692307692,146,146,112.75862068965517,44.794520547945204
108,1991-2023,Andres Gomez,100653,35.0,ECU,193.0,L,6.0,,38,0.02631578947368421,605.2631578947369,77,40,0.5194805194805194,1,1,1.0,0,0,0,0,0,0,0,0,1,1,0,0.4708680142687277,0.28418549346016647,0.7479191438763377,0.25120772946859904,0.5613290915517851,0.7128463476070529,0.47300564061240935,0.3298717165546732,0.4791863765373699,0.6038647342995169,0.633769322235434,0.416,0.6022514071294559,0.5769230769230769,1,0.0,2,0.0,3,0.0,8,0.25,23,0.34782608695652173,47,0.44680851063829785,69,68,97.40259740259741,567.8051948051948,174,172,98.66176470588235,39.00581395348837
109,1991-2023,Andres Vysand,101238,28.3,GER,180.0,R,187.0,158.0,9,0.0,250.0,14,3,0.21428571428571427,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.07446808510638298,0.26595744680851063,0.5319148936170213,0.20408163265306123,0.6752411575562701,0.5380952380952381,0.45544554455445546,0.29894179894179895,0.4722222222222222,0.7448979591836735,1.0,0.273972602739726,0.5319148936170213,0.0,0,,0,,0,,1,0.0,4,0.25,6,0.16666666666666666,10,10,220.92857142857142,321.14285714285717,23,23,87.9,38.21739130434783
110,1991-2023,Andrew Castle,100978,27.7,GBR,190.0,R,208.0,134.0,9,0.0,1194.4444444444443,10,1,0.1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.31496062992125984,0.30708661417322836,0.7086614173228347,0.1,0.6130177514792899,0.6814671814671814,0.44954128440366975,0.25045703839122485,0.43416370106761565,0.4076923076923077,0.6692913385826772,0.24528301886792453,0.5647058823529412,0.2,0,,0,,1,0.0,4,0.0,5,0.0,10,0.1,9,9,53.4,834.1,27,27,114.11111111111111,38.03703703703704
111,1991-2023,Andrew Foster,102030,22.2,GBR,190.0,R,193.0,197.0,6,0.0,1416.6666666666667,10,4,0.4,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.7006802721088435,0.48299319727891155,0.8095238095238095,0.15172413793103448,0.5828877005347594,0.7920489296636085,0.3974358974358974,0.24483306836248012,0.5,0.3586206896551724,0.7414965986394558,0.4230769230769231,0.7431192660550459,0.0,1,0.0,1,0.0,1,0.0,1,0.0,4,0.25,8,0.375,10,5,83.7,903.6,31,13,84.8,32.61538461538461
112,1991-2023,Andrew Ilie,102776,25.4,AUS,180.0,R,38.0,997.0,117,0.017094017094017096,743.5897435897435,205,89,0.43414634146341463,3,2,0.6666666666666666,0,0,0,0,0,0,0,0,3,2,0,0.38476794922649743,0.2709242364141214,0.7397857992859976,0.20742534301856336,0.5403182866946696,0.6905726486368116,0.4962676962676963,0.2797403702915514,0.49109568367038936,0.5698143664245359,0.6489488298294328,0.3640226628895184,0.5990220048899756,0.525,1,0.0,6,0.3333333333333333,13,0.23076923076923078,35,0.17142857142857143,83,0.27710843373493976,141,0.36879432624113473,199,196,87.24271844660194,855.5679611650486,530,517,95.62755102040816,36.25338491295938
113,1991-2023,Andrew Richardson,102359,23.9,GBR,201.0,L,145.0,314.0,13,0.0,673.0769230769231,20,6,0.3,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.6359832635983264,0.32217573221757323,0.7531380753138075,0.15611814345991562,0.589588377723971,0.742299794661191,0.43215339233038347,0.2249718785151856,0.47750865051903113,0.459915611814346,0.6736401673640168,0.3394495412844037,0.6335403726708074,0.4444444444444444,0,,0,,0,,2,0.0,7,0.2857142857142857,14,0.2857142857142857,18,18,106.6,723.25,52,52,93.44444444444444,32.34615384615385
114,1991-2023,Andrew Sznajder,101354,27.6,CAN,175.0,R,98.0,,30,0.0,633.3333333333334,47,11,0.23404255319148937,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.34877384196185285,0.35149863760217986,0.6948228882833787,0.144,0.5741962077493817,0.6625987078248384,0.46369796708615685,0.25591098748261476,0.4627831715210356,0.456,0.7002724795640327,0.3157894736842105,0.5642023346303502,0.3333333333333333,1,0.0,2,0.0,3,0.3333333333333333,6,0.16666666666666666,12,0.08333333333333333,26,0.23076923076923078,33,33,104.44680851063829,573.2978723404256,78,78,92.72727272727273,39.23076923076923
115,1991-2023,Andrew Whittington,106225,23.4,AUS,188.0,R,190.0,295.0,3,0.0,1416.6666666666667,5,2,0.4,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.5866666666666667,0.4533333333333333,0.8,0.14473684210526316,0.5600858369098712,0.7624521072796935,0.5073170731707317,0.2229299363057325,0.5086705202312138,0.42105263157894735,0.5066666666666667,0.34375,0.6052631578947368,0.3333333333333333,0,,0,,0,,1,0.0,2,0.0,4,0.25,5,5,79.4,1040.4,16,16,128.4,40.125
116,1991-2023,Andrey Golubev,104979,27.7,KAZ,185.0,R,33.0,1210.0,109,0.009174311926605505,768.348623853211,184,67,0.3641304347826087,3,1,0.3333333333333333,0,0,0,0,0,0,1,1,2,0,0,0.3629075360769642,0.28540887226082307,0.7397113842864778,0.19047619047619047,0.5883116883116883,0.6823951434878587,0.49802839116719244,0.2762415738065759,0.46439068505539227,0.4740740740740741,0.6317477284874399,0.4017857142857143,0.5879864636209814,0.4246575342465753,2,0.0,10,0.2,21,0.19047619047619047,45,0.2,87,0.20689655172413793,137,0.24817518248175183,161,160,93.93478260869566,1495.4239130434783,400,397,98.85,39.83879093198993
117,1991-2023,Andrey Kuznetsov,105723,29.5,RUS,185.0,R,39.0,1063.0,100,0.0,772.5,178,78,0.43820224719101125,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.4118190212373038,0.23822714681440443,0.7599261311172668,0.2150635208711434,0.5788372763993076,0.7121495327102804,0.4966603870525775,0.29100468624985715,0.49712952996053106,0.5821234119782214,0.5710987996306556,0.36944660950896335,0.5796281325788197,0.48,2,0.0,11,0.09090909090909091,19,0.10526315789473684,38,0.13157894736842105,87,0.27586206896551724,139,0.38848920863309355,173,166,82.11173184357541,1462.4078212290503,460,443,103.27710843373494,38.69977426636569
118,1991-2023,Andrey Rublev,126094,25.7,RUS,188.0,R,5.0,6400.0,153,0.0915032679738562,821.8954248366013,423,276,0.6524822695035462,22,14,0.6363636363636364,0,0,0,0,3,1,8,4,11,9,0,0.5511780610274237,0.208960988798764,0.8232908458864426,0.246234067207416,0.6056781360901096,0.7487644571253885,0.5079824698700892,0.30007168458781364,0.5275680622283231,0.6143298570876786,0.47373503283120894,0.40081735303363725,0.6269873624133714,0.5084745762711864,4,0.25,28,0.39285714285714285,52,0.4230769230769231,93,0.46236559139784944,240,0.5541666666666667,372,0.6290322580645161,415,403,58.868235294117646,1704.3529411764705,1091,1044,104.41191066997519,40.304597701149426
119,1991-2023,Andrian Raturandang,102832,21.9,INA,,R,498.0,49.0,1,0.0,250.0,20,2,0.1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.6666666666666667,0.0,0.6571428571428571,0.5217391304347826,0.5833333333333334,0.25,0.34615384615384615,0.2222222222222222,1.6666666666666667,0.0,0.8,0.3333333333333333,0,,0,,0,,0,,0,,1,0.0,1,1,430.8,104.95,2,2,83.0,41.5
120,1991-2023,Andy Murray,104918,36.2,GBR,190.0,R,1.0,12560.0,289,0.15916955017301038,977.5086505190311,977,731,0.7482088024564995,71,46,0.647887323943662,11,3,1,1,21,14,10,9,26,17,2,0.5399899396378269,0.20103957075788062,0.8176559356136821,0.3027150469424004,0.5823918141121296,0.7434342972181552,0.5175472179683512,0.32785515902019335,0.5476966643616846,0.7044743296963546,0.48071763916834337,0.42970344579181174,0.6206836414370422,0.6031746031746031,41,0.2926829268292683,124,0.43548387096774194,201,0.527363184079602,346,0.5838150289017341,622,0.6897106109324759,846,0.7269503546099291,940,905,56.99391480730223,2191.0628803245436,2527,2433,119.94696132596685,44.61652281134402
121,1991-2023,Andy Ram,103544,26.8,ISR,180.0,R,214.0,172.0,8,0.0,468.75,17,4,0.23529411764705882,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.6178861788617886,0.1951219512195122,0.7642276422764227,0.20161290322580644,0.5018773466833542,0.7406483790523691,0.5025125628140703,0.2603305785123967,0.5278688524590164,0.4838709677419355,0.6422764227642277,0.4166666666666667,0.6329113924050633,0.0,0,,0,,0,,2,0.0,5,0.0,11,0.09090909090909091,9,9,171.0,650.0588235294117,25,25,114.22222222222223,41.12
122,1991-2023,Andy Roddick,104053,29.9,USA,188.0,R,1.0,5800.0,228,0.14035087719298245,921.0526315789474,823,610,0.741190765492102,52,32,0.6153846153846154,5,1,0,0,9,5,8,5,30,21,0,0.9255656803522064,0.1612572949728678,0.9011979113340842,0.2030224075039083,0.6481471955004544,0.7927932694851579,0.5592865149373751,0.2716925911874695,0.49118326644776844,0.522980719124544,0.30521142623118663,0.3882024711040255,0.6762831264676283,0.6209016393442623,18,0.1111111111111111,72,0.3194444444444444,110,0.33636363636363636,189,0.5026455026455027,437,0.6407322654462243,683,0.7071742313323572,773,773,61.94679564691656,1365.4848851269649,1972,1972,99.13842173350582,38.86105476673428
123,1991-2023,Ante Pavic,105302,26.8,CRO,196.0,R,140.0,429.0,10,0.0,600.0,14,3,0.21428571428571427,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.819672131147541,0.4262295081967213,0.7650273224043715,0.09782608695652174,0.5825571549534293,0.7601744186046512,0.4421906693711968,0.23958333333333334,0.41541755888650966,0.44021739130434784,0.6065573770491803,0.2222222222222222,0.6126126126126126,0.42857142857142855,0,,0,,0,,1,0.0,6,0.0,10,0.2,14,12,90.42857142857143,907.5,37,31,98.33333333333333,38.064516129032256
124,1991-2023,Antoine Bellier,134472,25.9,SUI,196.0,L,190.0,313.0,5,0.0,250.0,13,5,0.38461538461538464,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.5068493150684932,0.363013698630137,0.773972602739726,0.1564625850340136,0.6123481781376519,0.7272727272727273,0.4360313315926893,0.25486725663716814,0.4406779661016949,0.3877551020408163,0.6027397260273972,0.40350877192982454,0.625,0.4,0,,0,,0,,3,0.3333333333333333,4,0.25,8,0.375,13,13,128.46153846153845,946.1538461538462,30,30,89.46153846153847,38.766666666666666
125,1991-2023,Antoine Hoang,126156,25.6,FRA,183.0,R,98.0,536.0,13,0.0,923.0769230769231,19,6,0.3157894736842105,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.23049645390070922,0.35106382978723405,0.7021276595744681,0.2114695340501792,0.6739015352038116,0.6417910447761194,0.4707792207792208,0.2664233576642336,0.5076219512195121,0.4946236559139785,0.6702127659574468,0.427536231884058,0.5555555555555556,0.5,0,,0,,0,,1,0.0,7,0.14285714285714285,13,0.23076923076923078,19,19,91.63157894736842,886.6842105263158,59,59,134.6315789473684,43.355932203389834
126,1991-2023,Antonio Veic,105099,24.4,CRO,180.0,R,126.0,428.0,22,0.0,454.54545454545456,35,11,0.3142857142857143,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.23622047244094488,0.24146981627296588,0.6587926509186351,0.2689295039164491,0.6180758017492711,0.6469002695417789,0.4558342420937841,0.3287128712871287,0.4867549668874172,0.5613577023498695,0.6876640419947506,0.4790697674418605,0.5038167938931297,0.16666666666666666,1,0.0,2,0.0,2,0.0,5,0.0,12,0.08333333333333333,22,0.2727272727272727,32,32,102.94285714285714,1336.5714285714287,84,84,107.0,40.76190476190476
127,1991-2023,Antony Dupuis,102179,34.3,FRA,185.0,R,57.0,661.0,129,0.007751937984496124,635.6589147286821,213,85,0.39906103286384975,2,1,0.5,0,0,0,0,0,0,0,0,2,1,0,0.5935210181257231,0.22175086772078673,0.7913613575009641,0.15931558935361217,0.5926449787835927,0.7208631662688942,0.5108506944444444,0.2523478971008575,0.4650786649022203,0.4570342205323194,0.5588121866563825,0.348585690515807,0.6266390614216701,0.5384615384615384,2,0.0,4,0.0,9,0.2222222222222222,27,0.18518518518518517,72,0.2638888888888889,147,0.3469387755102041,211,211,91.73364485981308,753.6635514018692,533,533,101.86729857819905,40.32645403377111
128,1991-2023,Arnaud Boetsch,101589,30.1,FRA,183.0,R,12.0,1611.0,186,0.016129032258064516,739.247311827957,412,225,0.5461165048543689,10,3,0.3,0,0,0,0,0,0,0,0,10,3,0,0.34617097061442564,0.2747105966162066,0.7733748886910062,0.25740369628145177,0.56907659269864,0.7123090745732256,0.5048251858883088,0.3014174139427249,0.5192353266450747,0.6312625250501002,0.5723508459483526,0.4077601410934744,0.604045118630883,0.5,1,0.0,25,0.2,48,0.2916666666666667,100,0.4,200,0.48,329,0.5197568389057751,382,361,70.02657004830918,953.6594202898551,951,880,96.72853185595568,39.68068181818182
129,1991-2023,Arnaud Clement,103096,34.4,FRA,173.0,R,10.0,2025.0,322,0.012422360248447204,770.9627329192547,643,316,0.49144634525660963,11,4,0.36363636363636365,1,0,0,0,0,0,0,0,10,4,0,0.40953625081645983,0.2262573481384716,0.7593729588504246,0.23487450462351386,0.5680401002506266,0.7052698457520031,0.5004641663572225,0.2802340010636412,0.5196990030674846,0.5956406869220607,0.5945133899412149,0.3943224661787536,0.5952537903757416,0.5098814229249012,7,0.14285714285714285,36,0.19444444444444445,81,0.20987654320987653,134,0.31343283582089554,330,0.38181818181818183,526,0.4372623574144487,614,613,67.32352941176471,1121.438080495356,1601,1598,110.3278955954323,42.32227784730914
130,1991-2023,Arnaud Di Pasquale,103324,25.5,FRA,185.0,R,39.0,959.0,99,0.010101010101010102,722.2222222222222,167,69,0.41317365269461076,2,1,0.5,0,0,0,0,0,0,0,0,2,1,0,0.20408163265306123,0.3193877551020408,0.698469387755102,0.26690946930280957,0.631831924955423,0.64920245398773,0.4838913455464308,0.31697756150310896,0.5046159890001964,0.6165452653485952,0.6637755102040817,0.43291139240506327,0.5457340507302075,0.4142857142857143,1,1.0,9,0.3333333333333333,15,0.26666666666666666,32,0.3125,77,0.3116883116883117,132,0.3712121212121212,160,157,75.60479041916167,956.3413173652694,413,405,99.44585987261146,38.550617283950615
131,1991-2023,Arne Thoms,101835,24.7,GER,188.0,R,99.0,383.0,34,0.0,536.7647058823529,57,23,0.40350877192982454,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.4713855421686747,0.5045180722891566,0.7605421686746988,0.18712574850299402,0.5800044632894443,0.7260484801846864,0.4452709883103082,0.2524,0.48342857142857143,0.44011976047904194,0.5768072289156626,0.42517006802721086,0.5848563968668408,0.41935483870967744,0,,2,0.0,4,0.25,8,0.125,22,0.13636363636363635,37,0.24324324324324326,56,56,91.24561403508773,653.5087719298245,135,135,90.82142857142857,37.67407407407408
132,1991-2023,Artem Sitak,104677,27.1,NZL,185.0,R,347.0,129.0,2,0.0,375.0,10,5,0.5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.375,0.25,0.5625,0.0,0.47413793103448276,0.6363636363636364,0.4262295081967213,0.13725490196078433,0.16666666666666666,0.0,1.0625,,0.5882352941176471,0.0,0,,0,,0,,0,,0,,1,0.0,2,2,311.8181818181818,140.27272727272728,4,4,62.5,31.25
133,1991-2023,Arthur De Greef,105963,24.9,BEL,183.0,R,115.0,475.0,5,0.0,650.0,10,3,0.3,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.3467741935483871,0.21774193548387097,0.717741935483871,0.13178294573643412,0.584070796460177,0.658008658008658,0.48024316109422494,0.26976744186046514,0.39941690962099125,0.3643410852713178,0.6532258064516129,0.3617021276595745,0.5679012345679012,0.0,0,,0,,0,,0,,3,0.3333333333333333,5,0.4,10,10,112.2,793.9,27,27,105.6,39.111111111111114
134,1991-2023,Arthur Fils,209950,19.1,FRA,185.0,R,61.0,816.0,10,0.1,775.0,22,13,0.5909090909090909,1,1,1.0,0,0,0,0,0,0,0,0,1,1,0,0.4959016393442623,0.29098360655737704,0.790983606557377,0.22540983606557377,0.5988593155893536,0.7132275132275132,0.5055292259083728,0.3136094674556213,0.4842105263157895,0.6024590163934426,0.569672131147541,0.3741496598639456,0.6330935251798561,0.375,0,,1,1.0,2,0.5,4,0.25,9,0.4444444444444444,19,0.5789473684210527,22,22,49.583333333333336,1430.2083333333333,50,46,91.22727272727273,43.630434782608695
135,1991-2023,Arthur Rinderknech,126239,28.0,FRA,196.0,R,42.0,1178.0,52,0.0,769.2307692307693,102,49,0.4803921568627451,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.7566096423017107,0.18973561430793157,0.8351477449455676,0.16576715497301464,0.6405772288125229,0.7508591065292096,0.48485879550867644,0.25876226717404366,0.4563894523326572,0.4371626831148805,0.47900466562986005,0.37918871252204583,0.6558441558441559,0.40384615384615385,1,0.0,3,0.0,7,0.0,19,0.3157894736842105,48,0.4166666666666667,77,0.45454545454545453,102,99,70.06796116504854,1400.5728155339805,264,252,112.62626262626263,44.24603174603175
136,1991-2023,Arvind Parmar,103157,28.0,GBR,193.0,R,137.0,282.0,26,0.0,798.0769230769231,45,15,0.3333333333333333,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.5093984962406015,0.2199248120300752,0.7800751879699248,0.1350844277673546,0.6122146457159798,0.7220338983050848,0.4984709480122324,0.24088291746641075,0.4457013574660634,0.41275797373358347,0.5056390977443609,0.32727272727272727,0.5650557620817844,0.48148148148148145,0,,3,0.0,5,0.2,9,0.1111111111111111,16,0.25,27,0.2962962962962963,39,39,137.22222222222223,845.6,109,109,101.25641025641026,36.22935779816514
137,1991-2023,Aslan Karatsev,106234,29.9,RUS,185.0,R,14.0,2633.0,74,0.04054054054054054,716.2162162162163,139,67,0.48201438848920863,4,3,0.75,0,0,0,0,0,0,1,1,3,2,0,0.38421658986175117,0.34274193548387094,0.7834101382488479,0.22394043528064148,0.5969871510855117,0.7099599228143091,0.5072559366754618,0.2978996999571367,0.49487657196087564,0.5916380297823597,0.5702764976958525,0.37850919651500486,0.6202020202020202,0.43333333333333335,4,0.25,8,0.375,16,0.375,27,0.37037037037037035,62,0.41935483870967744,113,0.46017699115044247,137,132,68.53237410071942,1700.3453237410072,364,346,121.0909090909091,46.19653179190752
138,1991-2023,Attila Balazs,105226,32.0,HUN,180.0,R,76.0,779.0,17,0.0,794.1176470588235,55,28,0.509090909090909,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.24312896405919662,0.3361522198731501,0.7315010570824525,0.19098712446351931,0.5811153358681875,0.658669574700109,0.5075642965204236,0.291557420031463,0.4665409990574929,0.4957081545064378,0.7145877378435518,0.3852813852813853,0.6242603550295858,0.5714285714285714,0,,0,,2,0.0,4,0.0,16,0.1875,30,0.4,38,37,212.0,767.0545454545454,101,98,114.91891891891892,43.38775510204081
139,1991-2023,Attila Savolt,102722,27.3,HUN,183.0,R,68.0,579.0,48,0.0,651.0416666666666,101,42,0.4158415841584158,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.4093886462882096,0.3351528384279476,0.7183406113537119,0.19414316702819956,0.5530830643791405,0.7122235872235873,0.46674268339034586,0.26920821114369503,0.48331273176761436,0.559652928416486,0.665938864628821,0.34689922480620156,0.5770491803278689,0.5294117647058824,0,,1,0.0,4,0.0,11,0.2727272727272727,27,0.2962962962962963,59,0.3220338983050847,77,76,141.98019801980197,627.7623762376238,193,191,108.27631578947368,43.083769633507856
140,1991-2023,August Holmgren,200416,23.3,DEN,185.0,R,484.0,78.0,1,0.0,250.0,5,3,0.6,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.4090909090909091,0.2727272727272727,0.75,0.2558139534883721,0.6,0.6666666666666666,0.5277777777777778,0.31176470588235294,0.49193548387096775,0.7209302325581395,0.5909090909090909,0.3548387096774194,0.5769230769230769,1.0,0,,0,,0,,0,,1,0.0,1,0.0,4,4,759.6,381.8,9,9,97.0,43.111111111111114
141,1991-2023,Austin Krajicek,105572,26.1,USA,188.0,L,95.0,608.0,24,0.0,562.5,36,12,0.3333333333333333,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.6569506726457399,0.3004484304932735,0.7825112107623319,0.1111111111111111,0.6118421052631579,0.7249575551782682,0.49063336306868865,0.2222222222222222,0.44415357766143104,0.3622222222222222,0.5022421524663677,0.3067484662576687,0.5669642857142857,0.6,0,,3,0.0,4,0.0,7,0.14285714285714285,15,0.2,27,0.2962962962962963,36,26,94.47222222222223,1333.361111111111,91,63,102.42307692307692,42.26984126984127
