,year,name,id,age,ioc,height,hand,high_rank,high_pts,tourney_plyd,tourney_win_pct,avg_tourney_level,matches_plyd,match_wins,match_win_pct,finals,titles,final_win_pct,slam_finals,slams,atp_finals_finals,atp_finals,masters_finals,masters,500_finals,500_titles,250_finals,250_titles,olympic_g,aces_per_game,df_per_game,sv_game_win_pct,return_game_win_pct,1st_pct,1st_win_pct,2nd_win_pct,1st_return_win_pct,2nd_return_win_pct,bp_per_game,bp_faced_per_game,bp_conversion_rate,bp_saved_rate,tb_win_pct,no1_faced,no1_win_pct,top_5_faced,top_5_win_pct,top_10_faced,top_10_win_pct,top_20_faced,top_20_win_pct,top_50_faced,top_50_win_pct,top_100_faced,top_100_win_pct,matches_w_stats,matches_w_minutes,avg_opponent_rank,avg_opponent_pts,sets_w_stats,sets_w_mins,minutes_per_match,minutes_per_set
250,1990-2021,Claude Ngoran,102556,28.3,CIV,190.0,L,,,1,0.0,1000.0,44,26,0.5909090909090909,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.3333333333333333,0.6666666666666667,0.0,0.5084745762711864,0.6333333333333333,0.4482758620689655,0.10714285714285714,0.21428571428571427,0.0,1.1111111111111112,,0.7,0.5714285714285714,0,,0,,0,,1,0.0,3,0.0,4,0.0,1,1,392.8863636363636,134.52272727272728,2,2,63.0,31.5
251,1990-2021,Claudio Mezzadri,101147,28.2,SUI,180.0,R,65.0,539.0,49,0.0,438.7755102040816,82,32,0.3902439024390244,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.23927765237020315,0.26636568848758463,0.7065462753950338,0.24036281179138322,0.5575052119527449,0.6709255219694609,0.4931291715744013,0.3073555166374781,0.5076077768385461,0.5986394557823129,0.6975169300225733,0.4015151515151515,0.5792880258899676,0.4230769230769231,1,0.0,2,0.0,5,0.2,10,0.1,28,0.17857142857142858,51,0.23529411764705882,75,75,103.17073170731707,620.390243902439,186,186,108.98666666666666,43.946236559139784
252,1990-2021,Claudio Pistolesi,101387,25.8,ITA,180.0,R,82.0,436.0,53,0.0,693.3962264150944,84,30,0.35714285714285715,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.1815431164901664,0.15431164901664146,0.6822995461422088,0.2559880239520958,0.6700344431687715,0.6226867717614805,0.4899095337508699,0.33093266114512065,0.49967083607636603,0.6122754491017964,0.7397881996974282,0.4180929095354523,0.5705521472392638,0.4583333333333333,0,,1,0.0,3,0.3333333333333333,9,0.2222222222222222,31,0.1935483870967742,57,0.2807017543859649,55,55,85.96428571428571,564.7142857142857,146,146,111.94545454545455,42.17123287671233
253,1990-2021,Clemens Trimmel,103216,18.9,AUT,185.0,R,148.0,267.0,7,0.0,285.7142857142857,9,1,0.1111111111111111,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.23232323232323232,0.3939393939393939,0.6464646464646464,0.17647058823529413,0.5746951219512195,0.6392572944297082,0.4659498207885305,0.24233128834355827,0.4797297297297297,0.4411764705882353,0.8282828282828283,0.4,0.573170731707317,0.5,0,,0,,0,,0,,2,0.5,5,0.2,8,8,145.11111111111111,646.6666666666666,21,21,98.375,37.476190476190474
254,1990-2021,Clement Ngoran,101630,27.7,CIV,178.0,R,258.0,90.0,2,0.0,375.0,20,13,0.65,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.625,0.125,0.7916666666666666,0.15217391304347827,0.643312101910828,0.6881188118811881,0.5357142857142857,0.24855491329479767,0.4375,0.5,0.7291666666666666,0.30434782608695654,0.7142857142857143,0.3333333333333333,0,,0,,0,,0,,0,,1,0.0,3,3,263.65,72.6,9,9,134.66666666666666,44.888888888888886
255,1990-2021,Clinton Marsh,102010,21.1,RSA,188.0,R,273.0,,5,0.0,650.0,6,1,0.16666666666666666,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.01818181818181818,0.43636363636363634,0.4363636363636364,0.19298245614035087,0.6833333333333333,0.5691056910569106,0.2719298245614035,0.29004329004329005,0.46706586826347307,0.7017543859649122,1.2545454545454546,0.275,0.5507246376811594,0.0,0,,0,,0,,2,0.0,4,0.0,4,0.0,6,6,70.16666666666667,607.3333333333334,14,14,75.33333333333333,32.285714285714285
256,1990-2021,Conor Niland,103851,29.7,IRL,185.0,R,133.0,414.0,3,0.0,1416.6666666666667,27,10,0.37037037037037035,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.34146341463414637,0.3902439024390244,0.6097560975609756,0.1951219512195122,0.6370370370370371,0.6337209302325582,0.3979591836734694,0.2857142857142857,0.47368421052631576,0.4878048780487805,0.7560975609756098,0.4,0.4838709677419355,0.5,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,3,0.0,3,3,340.6666666666667,687.4814814814815,9,9,123.0,41.0
257,1990-2021,Constant Lestienne,106005,26.3,FRA,180.0,R,154.0,375.0,6,0.0,250.0,7,1,0.14285714285714285,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.3684210526315789,0.25,0.6052631578947368,0.21621621621621623,0.60625,0.6357388316151202,0.43915343915343913,0.25597269624573377,0.5868263473053892,0.4594594594594595,0.75,0.47058823529411764,0.47368421052631576,0.5,0,,0,,0,,0,,1,0.0,5,0.0,7,7,81.71428571428571,819.4285714285714,16,16,86.85714285714286,38.0
258,1990-2021,Corentin Moutet,144895,22.3,FRA,178.0,L,70.0,978.0,45,0.0,838.8888888888889,74,30,0.40540540540540543,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.16582406471183014,0.2699696663296259,0.6976744186046512,0.22309970384995065,0.6826953003423591,0.6412126738089811,0.4786660127513487,0.30178837555886734,0.4933993399339934,0.5686080947680158,0.6723963599595552,0.3923611111111111,0.5503759398496241,0.5294117647058824,1,0.0,2,0.0,6,0.0,12,0.3333333333333333,33,0.42424242424242425,58,0.46551724137931033,74,75,71.70666666666666,1470.2533333333333,206,207,126.84,45.95652173913044
259,1990-2021,Corrado Borroni,102212,22.0,ITA,185.0,R,206.0,183.0,3,0.0,750.0,5,2,0.4,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,0.35,0.7666666666666666,0.11475409836065574,0.5188679245283019,0.6863636363636364,0.5343137254901961,0.28225806451612906,0.45962732919254656,0.5573770491803278,0.6666666666666666,0.20588235294117646,0.65,1.0,0,,0,,2,0.5,3,0.3333333333333333,3,0.3333333333333333,4,0.25,5,5,61.2,1426.4,12,12,106.4,44.333333333333336
260,1990-2021,Cristian Garin,106426,25.3,CHI,185.0,R,17.0,2610.0,60,0.08333333333333333,800.0,151,81,0.5364238410596026,6,5,0.8333333333333334,0,0,0,0,0,0,0,0,6,5,0,0.3613861386138614,0.23652365236523654,0.7612761276127613,0.2476506357103372,0.6087216759298846,0.6963056609074308,0.5006555944055944,0.3097296555509812,0.5015350877192982,0.6091763405196241,0.6023102310231023,0.40653357531760437,0.6036529680365297,0.5,1,0.0,7,0.2857142857142857,11,0.18181818181818182,26,0.3076923076923077,59,0.3898305084745763,96,0.4583333333333333,140,141,118.29605263157895,1358.467105263158,375,376,116.35460992907801,43.63297872340426
261,1990-2021,Cristiano Caratti,101750,31.0,ITA,178.0,R,26.0,932.0,114,0.0,776.3157894736842,186,71,0.3817204301075269,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.17146974063400577,0.27521613832853026,0.6897214217098944,0.2314990512333966,0.6365608503868682,0.6418266500056798,0.4771189812972543,0.29444582196875774,0.5077111812127585,0.5863377609108159,0.6959654178674352,0.3948220064724919,0.5541752933057281,0.44285714285714284,0,,6,0.3333333333333333,13,0.23076923076923078,32,0.28125,72,0.2916666666666667,117,0.28205128205128205,173,169,97.2258064516129,693.5537634408602,444,430,96.86390532544378,38.06976744186046
262,1990-2021,Cyril Saulnier,102642,31.4,FRA,190.0,R,48.0,798.0,111,0.0,761.2612612612612,186,75,0.4032258064516129,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.5771079073831368,0.24814329401485366,0.7903014416775884,0.1697530864197531,0.5608567309672547,0.7331701346389229,0.5128966703142098,0.25199286139202853,0.47883508296647476,0.46119929453262787,0.5294888597640891,0.36806883365200765,0.6039603960396039,0.46,0,,7,0.14285714285714285,19,0.05263157894736842,39,0.1794871794871795,100,0.28,136,0.3382352941176471,185,185,79.93548387096774,939.9408602150538,470,470,99.74594594594595,39.261702127659575
263,1990-2021,Tomas Carbonell,101507,28.2,ESP,178.0,R,201.0,105.0,10,0.0,425.0,10,0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.034482758620689655,0.29310344827586204,0.5689655172413793,0.09259259259259259,0.5328467153284672,0.6118721461187214,0.4375,0.28169014084507044,0.40298507462686567,0.4074074074074074,0.9310344827586207,0.22727272727272727,0.5370370370370371,0.0,0,,1,0.0,1,0.0,3,0.0,6,0.0,9,0.0,6,6,48.0,829.5,13,13,81.0,37.38461538461539
264,1990-2021,Damir Dzumhur,106000,29.3,BIH,172.0,R,23.0,1665.0,125,0.024,780.0,253,121,0.4782608695652174,4,3,0.75,0,0,0,0,0,0,0,0,4,3,0,0.2058001397624039,0.22955974842767296,0.7082459818308875,0.2669418644650843,0.6442807625649913,0.6509751176866173,0.49573690621193667,0.3187360925678683,0.5051837888784166,0.6188510491916065,0.6673654786862334,0.4313507504168983,0.56282722513089,0.47126436781609193,3,0.0,16,0.1875,22,0.18181818181818182,36,0.19444444444444445,101,0.25742574257425743,183,0.39344262295081966,236,232,106.82283464566929,1313.1377952755906,625,615,102.40948275862068,38.63252032520325
265,1990-2021,Paul Annacone,100901,30.1,USA,185.0,R,140.0,,7,0.0,321.42857142857144,7,0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0.0,0,,0,,0,,0,,0,,3,0.0,0,0,109.14285714285714,168.57142857142858,0,0,,
266,1990-2021,Dan Goldie,100967,27.5,USA,188.0,R,52.0,457.0,41,0.0,634.1463414634146,73,32,0.4383561643835616,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.2638888888888889,0.6319444444444444,0.7048611111111112,0.2054794520547945,0.5183349851337958,0.6921606118546845,0.47016460905349794,0.2943396226415094,0.460166468489893,0.541095890410959,0.7430555555555556,0.379746835443038,0.602803738317757,0.43333333333333335,0,,4,0.0,8,0.0,11,0.0,22,0.18181818181818182,45,0.3111111111111111,23,23,120.93150684931507,443.1232876712329,59,59,108.21739130434783,42.186440677966104
267,1990-2021,Danai Udomchoke,103821,33.0,THA,173.0,R,79.0,646.0,51,0.0,637.2549019607843,131,60,0.4580152671755725,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.2813599062133646,0.2977725674091442,0.690504103165299,0.19310344827586207,0.6146950254877834,0.6642836717186159,0.4630474452554745,0.2704326923076923,0.4959202175883953,0.5229885057471264,0.7092614302461899,0.36923076923076925,0.5636363636363636,0.4782608695652174,0,,3,0.0,6,0.0,14,0.07142857142857142,32,0.09375,55,0.2,70,70,224.9618320610687,534.3435114503817,185,185,99.42857142857143,37.62162162162162
268,1990-2021,Danie Visser,100759,30.0,RSA,180.0,L,137.0,191.0,7,0.0,714.2857142857143,13,6,0.46153846153846156,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.55,0.1,0.85,0.024390243902439025,0.6537102473498233,0.6810810810810811,0.5204081632653061,0.23809523809523808,0.3695652173913043,0.17073170731707318,0.625,0.14285714285714285,0.76,0.5714285714285714,0,,0,,1,0.0,1,0.0,6,0.6666666666666666,10,0.6,3,3,61.84615384615385,570.0,8,8,117.66666666666667,44.125
269,1990-2021,Daniel Altmaier,127157,23.0,GER,191.0,R,113.0,707.0,15,0.0,483.3333333333333,27,12,0.4444444444444444,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.4892966360856269,0.2415902140672783,0.764525993883792,0.21148036253776434,0.5885791366906474,0.7097020626432391,0.4710382513661202,0.2907801418439716,0.4657210401891253,0.513595166163142,0.7186544342507645,0.4117647058823529,0.6723404255319149,0.42857142857142855,0,,0,,1,1.0,2,0.5,8,0.5,24,0.4583333333333333,27,27,73.22222222222223,1104.3333333333333,69,69,118.88888888888889,46.52173913043478
270,1990-2021,Daniel Brands,104978,31.5,GER,196.0,R,51.0,873.0,93,0.0,680.1075268817204,153,60,0.39215686274509803,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.6960375391032325,0.23305526590198122,0.8185610010427529,0.1244192049561177,0.6587210258096334,0.7269777888694784,0.5122832369942196,0.2396705020920502,0.4513214366388073,0.39029426948890034,0.4796663190823775,0.3187830687830688,0.6217391304347826,0.5054945054945055,0,,5,0.6,15,0.3333333333333333,28,0.17857142857142858,70,0.2571428571428571,115,0.30434782608695654,151,148,82.84313725490196,1212.81045751634,388,381,100.0945945945946,38.881889763779526
271,1990-2021,Daniel Courcol,101600,27.1,FRA,190.0,R,187.0,214.0,4,0.0,875.0,6,2,0.3333333333333333,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.4520547945205479,0.3698630136986301,0.6712328767123288,0.1891891891891892,0.5412474849094567,0.6988847583643123,0.42543859649122806,0.23508771929824562,0.5139664804469274,0.4594594594594595,0.8356164383561644,0.4117647058823529,0.6065573770491803,1.0,0,,0,,0,,0,,2,0.0,3,0.3333333333333333,6,5,130.83333333333334,576.6666666666666,16,12,78.4,32.666666666666664
272,1990-2021,Adrian Mannarino,105173,27.3,FRA,183.0,L,214.0,226.0,5,0.0,950.0,5,0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.3709677419354839,0.3870967741935484,0.6290322580645161,0.08064516129032258,0.6218905472636815,0.624,0.4868421052631579,0.2217391304347826,0.3709677419354839,0.24193548387096775,0.8709677419354839,0.3333333333333333,0.5740740740740741,0.5,0,,0,,0,,0,,2,0.0,3,0.0,5,5,102.0,668.8,13,13,89.6,34.46153846153846
273,1990-2021,Daniel Elahi Galan,123755,25.4,COL,191.0,R,104.0,764.0,19,0.0,789.4736842105264,46,23,0.5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.36007462686567165,0.11194029850746269,0.7611940298507462,0.22962962962962963,0.624359704040979,0.6937101185050136,0.5,0.2921294060840174,0.48725868725868726,0.524074074074074,0.582089552238806,0.4381625441696113,0.5897435897435898,0.6,1,0.0,2,0.0,3,0.0,5,0.0,18,0.2222222222222222,33,0.3939393939393939,44,42,76.08695652173913,1437.4782608695652,114,109,110.04761904761905,42.403669724770644
274,1990-2021,Daniel Elsner,103305,26.7,GER,183.0,R,93.0,448.0,27,0.0,666.6666666666666,35,8,0.22857142857142856,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.24173027989821882,0.4071246819338422,0.6183206106870229,0.19796954314720813,0.5408781226343679,0.635409377186844,0.44929925803792253,0.26595744680851063,0.49008498583569404,0.4949238578680203,0.8244274809160306,0.4,0.5370370370370371,0.6,0,,1,1.0,2,0.5,4,0.25,13,0.3076923076923077,24,0.20833333333333334,35,35,100.51428571428572,731.4571428571429,87,87,90.88571428571429,36.5632183908046
275,1990-2021,Daniel Evans,105554,31.5,GBR,175.0,R,22.0,2195.0,88,0.011363636363636364,869.3181818181819,203,98,0.4827586206896552,3,1,0.3333333333333333,0,0,0,0,0,0,0,0,3,1,0,0.3408,0.2284,0.7736000000000001,0.22976190476190475,0.6120869672030463,0.7003812964077865,0.5091830272324256,0.2969902332070959,0.5014591439688716,0.5611111111111111,0.596,0.40947666195190946,0.6201342281879194,0.5148514851485149,2,0.5,10,0.1,22,0.18181818181818182,50,0.32,104,0.38461538461538464,171,0.4678362573099415,187,188,66.55172413793103,1629.0985221674878,520,522,122.48936170212765,44.11494252873563
276,1990-2021,Daniel Garza,104535,29.8,MEX,,R,322.0,134.0,4,0.0,500.0,28,16,0.5714285714285714,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.1282051282051282,0.28205128205128205,0.6153846153846154,0.15,0.6511627906976745,0.5952380952380952,0.4444444444444444,0.26380368098159507,0.48695652173913045,0.425,0.7948717948717948,0.35294117647058826,0.5161290322580645,0.4444444444444444,0,,0,,0,,0,,2,0.0,5,0.0,4,4,413.4642857142857,220.32142857142858,8,8,87.25,43.625
277,1990-2021,Daniel Gimeno Traver,104593,30.9,ESP,185.0,R,48.0,976.0,171,0.0,666.6666666666666,270,97,0.3592592592592593,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.38408304498269896,0.2491349480968858,0.7414281220509594,0.19283065512978986,0.5902282972226262,0.694423913936109,0.48734326945824463,0.28528178854215186,0.47560010551305726,0.5256489493201484,0.6130858760616547,0.36684303350970016,0.5782452539763981,0.37272727272727274,3,0.0,10,0.0,23,0.13043478260869565,44,0.1590909090909091,110,0.24545454545454545,211,0.3175355450236967,270,258,85.21111111111111,1302.7925925925927,673,643,100.46899224806202,40.312597200622086
278,1990-2021,Daniel King Turner,104368,28.8,NZL,190.0,R,227.0,204.0,6,0.0,250.0,28,15,0.5357142857142857,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.45161290322580644,0.3709677419354839,0.5967741935483871,0.11290322580645161,0.5819477434679335,0.673469387755102,0.3693181818181818,0.26359832635983266,0.417910447761194,0.3548387096774194,0.8548387096774194,0.3181818181818182,0.5283018867924528,0.25,0,,0,,0,,1,0.0,2,0.0,4,0.0,6,6,415.37931034482756,197.10344827586206,13,13,83.16666666666667,38.38461538461539
279,1990-2021,Daniel Koellerer,104230,26.7,AUT,180.0,R,55.0,901.0,34,0.0,617.6470588235294,55,19,0.34545454545454546,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.13848631239935588,0.15942028985507245,0.6924315619967794,0.21371610845295055,0.6922308268798402,0.6340671237820281,0.49188311688311687,0.2916160388821385,0.4974779319041614,0.5661881977671451,0.6763285024154589,0.37746478873239436,0.5452380952380952,0.5882352941176471,0,,1,0.0,5,0.0,10,0.1,16,0.0625,38,0.23684210526315788,53,53,87.85454545454546,1127.090909090909,137,137,113.0754716981132,43.74452554744526
280,1990-2021,Daniel Masur,109054,23.7,GER,183.0,R,209.0,316.0,5,0.0,650.0,6,1,0.16666666666666666,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.4027777777777778,0.25,0.75,0.1111111111111111,0.6863157894736842,0.6687116564417178,0.46308724832214765,0.23448275862068965,0.4887640449438202,0.4305555555555556,0.6944444444444444,0.25806451612903225,0.64,0.5,0,,0,,0,,1,0.0,3,0.3333333333333333,5,0.2,6,6,69.5,1087.6666666666667,15,15,95.16666666666667,38.06666666666667
281,1990-2021,Daniel Munoz de la Nava,103926,34.4,ESP,178.0,L,69.0,732.0,28,0.0,705.3571428571429,37,9,0.24324324324324326,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.22406639004149378,0.2925311203319502,0.6950207468879668,0.19467213114754098,0.5679287305122495,0.6694677871148459,0.48379970544919,0.2898922524371473,0.4747826086956522,0.5778688524590164,0.7676348547717843,0.33687943262411346,0.6027027027027027,0.3333333333333333,0,,0,,0,,3,0.3333333333333333,14,0.21428571428571427,24,0.25,37,37,84.78378378378379,843.5135135135135,100,100,120.21621621621621,44.48
282,1990-2021,Daniel Nestor,102110,31.0,CAN,190.0,L,58.0,752.0,102,0.0,857.843137254902,203,85,0.4187192118226601,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.6665111940298507,0.4566231343283582,0.8050373134328358,0.16815406294034757,0.5941540191118606,0.7521286660359509,0.47229916897506924,0.23793103448275862,0.47601540616246496,0.45608266791921087,0.5065298507462687,0.368692070030896,0.6151012891344383,0.4,2,0.5,8,0.25,16,0.25,42,0.21428571428571427,84,0.25,135,0.32592592592592595,168,164,90.25490196078431,879.8039215686274,438,424,92.13414634146342,35.636792452830186
283,1990-2021,Daniel Orsanic,101490,28.2,ARG,183.0,L,118.0,372.0,31,0.0,524.1935483870968,45,14,0.3111111111111111,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.15566037735849056,0.25,0.6674528301886793,0.24285714285714285,0.6067690160502442,0.6388729154686601,0.45962732919254656,0.3164638052530429,0.4751908396946565,0.5214285714285715,0.8113207547169812,0.4657534246575342,0.5901162790697675,0.3333333333333333,0,,0,,0,,4,0.0,8,0.25,23,0.17391304347826086,42,42,106.77777777777777,508.4222222222222,94,94,90.66666666666667,40.51063829787234
284,1990-2021,Daniel Vacek,101888,30.5,CZE,190.0,R,26.0,1151.0,221,0.0,699.0950226244344,401,176,0.4389027431421446,5,0,0.0,0,0,0,0,0,0,0,0,5,0,0,0.566876219380013,0.4049425536527206,0.7821374376761326,0.17821350762527233,0.578456963489179,0.7400468384074942,0.48432356168678475,0.2573895146075124,0.476403944901785,0.483442265795207,0.5493171471927162,0.36863452005407843,0.6033938437253354,0.489247311827957,7,0.14285714285714285,32,0.21875,62,0.1774193548387097,118,0.2288135593220339,203,0.3103448275862069,299,0.39464882943143814,379,358,71.21836228287842,1115.2803970223324,963,883,91.09497206703911,36.93318233295583
285,1990-2021,Daniele Bracciali,103110,33.6,ITA,180.0,R,49.0,752.0,52,0.019230769230769232,817.3076923076923,90,35,0.3888888888888889,1,1,1.0,0,0,0,0,0,0,0,0,1,1,0,0.5936902485659655,0.2361376673040153,0.7887189292543021,0.14797360980207352,0.5293427230046949,0.7408536585365854,0.5049875311720698,0.2572268495835375,0.45028790786948175,0.4354382657869934,0.5420650095602294,0.3398268398268398,0.6102292768959435,0.4772727272727273,1,0.0,4,0.0,7,0.14285714285714285,15,0.06666666666666667,43,0.32558139534883723,64,0.34375,83,83,100.91111111111111,968.3777777777777,218,218,103.20481927710843,39.293577981651374
286,1990-2021,Daniele Musa,102113,23.9,ITA,183.0,R,139.0,323.0,10,0.0,625.0,13,3,0.23076923076923078,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.25766871165644173,0.17791411042944785,0.7116564417177914,0.22839506172839505,0.535778175313059,0.679465776293823,0.48554913294797686,0.32228915662650603,0.4538834951456311,0.5555555555555556,0.754601226993865,0.4111111111111111,0.6178861788617886,0.25,0,,0,,0,,1,0.0,5,0.0,6,0.0,13,12,175.84615384615384,585.6923076923077,33,30,110.0,44.0
