,year,name,id,age,ioc,height,hand,high_rank,high_pts,tourney_plyd,tourney_win_pct,avg_tourney_level,matches_plyd,match_wins,match_win_pct,finals,titles,final_win_pct,slam_finals,slams,atp_finals_finals,atp_finals,masters_finals,masters,500_finals,500_titles,250_finals,250_titles,olympic_g,aces_per_game,df_per_game,sv_game_win_pct,return_game_win_pct,1st_pct,1st_win_pct,2nd_win_pct,1st_return_win_pct,2nd_return_win_pct,bp_per_game,bp_faced_per_game,bp_conversion_rate,bp_saved_rate,tb_win_pct,no1_faced,no1_win_pct,top_5_faced,top_5_win_pct,top_10_faced,top_10_win_pct,top_20_faced,top_20_win_pct,top_50_faced,top_50_win_pct,top_100_faced,top_100_win_pct,matches_w_stats,matches_w_minutes,avg_opponent_rank,avg_opponent_pts,sets_w_stats,sets_w_mins,minutes_per_match,minutes_per_set,year_end_ranking,year_end_points,year_end_ranking_cat
1037,2012,Matthias Bachinger,104897,25.2,GER,188.0,R,89.0,611.0,16,0.0,656.25,25,9,0.36,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.5311475409836065,0.21311475409836064,0.7508196721311475,0.18543046357615894,0.5556650246305419,0.7358156028368794,0.4611973392461197,0.2839903459372486,0.4868238557558946,0.5231788079470199,0.6524590163934426,0.35443037974683544,0.6180904522613065,0.45454545454545453,0,,0,,0,,1,0.0,9,0.1111111111111111,18,0.2777777777777778,25,25,83.12,850.4,64,64,107.16,41.859375,123,462.0,>100
1038,2012,Michael Berrer,103582,32.2,GER,193.0,L,105.0,547.0,11,0.0,590.9090909090909,16,5,0.3125,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.4527363184079602,0.1691542288557214,0.7462686567164178,0.19306930693069307,0.6776923076923077,0.6606129398410897,0.4916467780429594,0.2967032967032967,0.4608879492600423,0.5792079207920792,0.5771144278606966,0.3333333333333333,0.5603448275862069,0.25,0,,2,0.0,2,0.0,2,0.0,8,0.375,12,0.3333333333333333,16,16,82.25,1745.5,43,43,111.5625,41.51162790697674,138,401.0,>100
1039,2012,Michael Llodra,103566,32.4,FRA,190.0,L,40.0,1020.0,14,0.0,1107.142857142857,26,12,0.46153846153846156,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.6355685131195336,0.1836734693877551,0.8192419825072886,0.13095238095238096,0.6372360844529751,0.733433734939759,0.5198412698412699,0.26981818181818185,0.4648581997533909,0.43452380952380953,0.46647230320699706,0.3013698630136986,0.6125,0.7142857142857143,0,,3,0.0,10,0.2,13,0.3076923076923077,17,0.35294117647058826,24,0.4166666666666667,26,26,51.11538461538461,2353.9615384615386,68,68,106.23076923076923,40.61764705882353,53,823.0,top100
1040,2012,Michael Russell,103188,34.2,USA,173.0,R,81.0,615.0,11,0.0,750.0,22,11,0.5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.24,0.3054545454545455,0.7381818181818182,0.25547445255474455,0.6306982111944605,0.6651418115279049,0.509375,0.3087686567164179,0.5023183925811437,0.5328467153284672,0.5054545454545455,0.4794520547945205,0.48201438848920863,0.375,0,,0,,1,1.0,4,0.25,12,0.3333333333333333,17,0.4117647058823529,22,22,65.4090909090909,1041.6818181818182,58,58,116.45454545454545,44.172413793103445,87,582.0,top100
1041,2012,Mikhail Kukushkin,105062,24.7,KAZ,183.0,R,49.0,853.0,14,0.0,1017.8571428571429,27,12,0.4444444444444444,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.2453416149068323,0.13354037267080746,0.6863354037267081,0.23765432098765432,0.5917675544794189,0.6292962356792144,0.5207591933570581,0.3081255028157683,0.4960212201591512,0.558641975308642,0.6645962732919255,0.425414364640884,0.5280373831775701,0.5714285714285714,0,,3,0.0,3,0.0,8,0.25,16,0.3125,20,0.45,24,24,63.96296296296296,1787.148148148148,71,71,117.875,39.84507042253521,107,526.0,>100
1042,2012,Mikhail Youzhny,104022,30.3,RUS,183.0,R,27.0,1390.0,23,0.043478260869565216,880.4347826086956,54,33,0.6111111111111112,1,1,1.0,0,0,0,0,0,0,0,0,1,1,0,0.3575757575757576,0.17575757575757575,0.8015151515151515,0.2588597842835131,0.6216867469879518,0.7135658914728682,0.5248407643312102,0.30821147356580425,0.5351681957186545,0.6302003081664098,0.4954545454545455,0.41075794621026895,0.599388379204893,0.45454545454545453,0,,4,0.0,11,0.18181818181818182,15,0.26666666666666666,29,0.4482758620689655,44,0.5909090909090909,54,54,60.0,2004.2545454545455,139,139,113.25925925925925,44.0,25,1335.0,top32
1043,2012,Milos Raonic,105683,21.8,CAN,196.0,R,14.0,2335.0,23,0.08695652173913043,945.6521739130435,67,46,0.6865671641791045,4,2,0.5,0,0,0,0,0,0,2,0,2,2,0,1.2264381884944922,0.2558139534883721,0.9265605875152999,0.15129151291512916,0.617474153659031,0.8230466185160866,0.5553789083200847,0.2588913809676386,0.4496240601503759,0.3899138991389914,0.28151774785801714,0.38801261829652994,0.7391304347826086,0.5510204081632653,0,,8,0.375,14,0.5,19,0.47368421052631576,36,0.5555555555555556,56,0.6607142857142857,62,62,57.35820895522388,2007.313432835821,157,157,110.04838709677419,43.45859872611465,13,2380.0,top32
1044,2012,Nicolas Almagro,104597,27.1,ESP,183.0,R,10.0,2665.0,24,0.08333333333333333,864.5833333333334,82,58,0.7073170731707317,4,2,0.5,0,0,0,0,0,0,0,0,4,2,0,0.6680286006128703,0.15526046986721145,0.8580183861082737,0.22417355371900827,0.5706422018348624,0.7681964337912891,0.5508935508935509,0.2847132104853361,0.5128102481985588,0.5774793388429752,0.3830439223697651,0.3881932021466905,0.6293333333333333,0.4418604651162791,1,0.0,6,0.0,17,0.17647058823529413,21,0.23809523809523808,41,0.43902439024390244,65,0.6307692307692307,75,75,72.67469879518072,1749.2289156626507,197,197,112.38666666666667,42.786802030456855,11,2515.0,top32
1045,2012,Nicolas Mahut,103917,30.6,FRA,190.0,R,60.0,744.0,18,0.0,763.8888888888889,34,16,0.47058823529411764,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.5986842105263158,0.20175438596491227,0.793859649122807,0.18888888888888888,0.6096565793947637,0.7216954824316788,0.5017421602787456,0.26262626262626265,0.46345811051693403,0.46444444444444444,0.6030701754385965,0.40669856459330145,0.6581818181818182,0.5294117647058824,1,0.0,4,0.25,7,0.14285714285714285,9,0.1111111111111111,15,0.26666666666666666,23,0.391304347826087,34,34,72.11764705882354,2126.676470588235,91,91,114.94117647058823,42.94505494505494,108,515.0,>100
1046,2012,Nikolay Davydenko,103786,31.3,RUS,178.0,R,40.0,1030.0,25,0.0,780.0,49,24,0.4897959183673469,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.16756756756756758,0.31891891891891894,0.736936936936937,0.26785714285714285,0.6955215729109776,0.6537102473498233,0.48071748878923765,0.3069216757741348,0.5315126050420168,0.6017857142857143,0.6792792792792792,0.44510385756676557,0.6127320954907162,0.6923076923076923,0,,5,0.0,10,0.0,17,0.23529411764705882,26,0.34615384615384615,37,0.4594594594594595,47,47,83.40816326530613,1964.591836734694,117,117,107.1063829787234,43.02564102564103,44,885.0,top100
1047,2012,Novak Djokovic,104925,25.4,SRB,188.0,R,1.0,13630.0,17,0.35294117647058826,1235.2941176470588,87,75,0.8620689655172413,11,6,0.5454545454545454,3,1,1,1,6,3,1,1,0,0,0,0.4726930320150659,0.1384180790960452,0.871939736346516,0.3473581213307241,0.6407841926520531,0.7492170561310527,0.563386334336055,0.3548926014319809,0.5593912397921307,0.7436399217221135,0.3794726930320151,0.46710526315789475,0.6625310173697271,0.5862068965517241,1,0.0,21,0.6190476190476191,34,0.7058823529411765,40,0.725,69,0.8260869565217391,79,0.8481012658227848,86,86,36.45977011494253,3117.080459770115,227,227,117.17441860465117,44.392070484581495,1,12920.0,top10
1048,2012,Olivier Rochus,103694,31.4,BEL,168.0,R,48.0,957.0,23,0.0,771.7391304347826,33,10,0.30303030303030304,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.1382716049382716,0.2,0.7432098765432098,0.1710843373493976,0.6093217127699886,0.6697761194029851,0.5179437439379243,0.232367758186398,0.515748031496063,0.40481927710843374,0.5901234567901235,0.4226190476190476,0.5648535564853556,0.4444444444444444,0,,2,0.0,3,0.0,7,0.0,18,0.16666666666666666,28,0.2857142857142857,32,32,69.0909090909091,1291.6363636363637,84,84,114.34375,43.55952380952381,90,577.0,top100
1049,2012,Pablo Andujar,104665,26.5,ESP,180.0,R,35.0,1160.0,30,0.03333333333333333,758.3333333333334,48,19,0.3958333333333333,1,1,1.0,0,0,0,0,0,0,0,0,1,1,0,0.13402061855670103,0.39347079037800686,0.6718213058419245,0.2614601018675722,0.5925052410901468,0.6452896948252985,0.4752411575562701,0.30604026845637583,0.5236952609478105,0.6485568760611206,0.6941580756013745,0.4031413612565445,0.5272277227722773,0.6111111111111112,1,0.0,1,0.0,3,0.3333333333333333,8,0.375,19,0.21052631578947367,41,0.36585365853658536,48,48,75.4375,1234.8333333333333,126,126,118.0,44.95238095238095,42,915.0,top100
1050,2012,Paolo Lorenzi,103893,30.8,ITA,183.0,R,69.0,674.0,17,0.0,764.7058823529412,25,8,0.32,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.2206896551724138,0.17586206896551723,0.6862068965517241,0.17966101694915254,0.6169749727965179,0.6463844797178131,0.49573863636363635,0.27522935779816515,0.4899135446685879,0.5288135593220339,0.6241379310344828,0.33974358974358976,0.4972375690607735,0.2857142857142857,1,0.0,2,0.0,2,0.0,5,0.0,9,0.2222222222222222,19,0.21052631578947367,25,25,112.32,1713.24,64,64,110.76,43.265625,64,744.0,top100
1051,2012,Paul Capdeville,104154,29.3,CHI,190.0,R,119.0,449.0,5,0.0,250.0,10,3,0.3,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.32,0.3333333333333333,0.6933333333333334,0.22666666666666666,0.6059405940594059,0.6699346405228758,0.46733668341708545,0.30201342281879195,0.4550561797752809,0.52,0.7866666666666666,0.4358974358974359,0.6101694915254238,0.4,0,,0,,0,,0,,1,0.0,4,0.0,6,6,153.9,559.6,15,15,116.0,46.4,166,324.0,>100
1052,2012,Paul Henri Mathieu,103908,30.7,FRA,185.0,R,,,17,0.0,735.2941176470588,31,14,0.45161290322580644,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.3584905660377358,0.3136792452830189,0.7948113207547169,0.18160377358490565,0.535490989334314,0.7472527472527473,0.5217735550277118,0.27050183598531213,0.48812664907651715,0.49056603773584906,0.5566037735849056,0.3701923076923077,0.6313559322033898,0.55,1,0.0,2,0.0,3,0.0,8,0.25,17,0.29411764705882354,29,0.41379310344827586,31,31,74.54838709677419,1664.741935483871,84,84,130.80645161290323,48.273809523809526,58,763.0,top100
1053,2012,Pavol Cervenak,104965,25.0,SVK,191.0,R,204.0,246.0,2,0.0,250.0,5,3,0.6,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.19298245614035087,0.45614035087719296,0.7017543859649122,0.3157894736842105,0.5672043010752689,0.6492890995260664,0.4968944099378882,0.2972972972972973,0.5777777777777777,0.543859649122807,0.7543859649122807,0.5806451612903226,0.6046511627906976,1.0,0,,0,,0,,1,0.0,1,0.0,5,0.6,5,5,62.0,973.4,12,12,108.4,45.166666666666664,230,209.0,>100
1054,2012,Pere Riba,105137,23.7,ESP,183.0,R,88.0,612.0,7,0.0,535.7142857142857,8,1,0.125,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.4069767441860465,0.32558139534883723,0.5581395348837209,0.12941176470588237,0.5547445255474452,0.6085526315789473,0.4385245901639344,0.25977653631284914,0.4712041884816754,0.4588235294117647,0.7558139534883721,0.28205128205128205,0.4153846153846154,1.0,0,,0,,0,,1,0.0,4,0.25,6,0.16666666666666666,8,8,88.25,876.25,20,20,96.375,38.55,447,80.0,>100
1055,2012,Philipp Kohlschreiber,104259,28.9,GER,178.0,R,17.0,1855.0,26,0.038461538461538464,807.6923076923077,67,42,0.6268656716417911,2,1,0.5,0,0,0,0,0,0,0,0,2,1,0,0.5849941383352872,0.1477139507620164,0.8475967174677609,0.21805392731535755,0.6025974025974026,0.7379926108374384,0.5592903828197946,0.28111718275652703,0.5021236432279377,0.4970691676436108,0.44079718640093785,0.4386792452830189,0.6542553191489362,0.5609756097560976,0,,3,0.3333333333333333,12,0.25,17,0.29411764705882354,31,0.41935483870967744,57,0.5789473684210527,66,66,61.56716417910448,1514.7164179104477,176,176,110.33333333333333,41.375,20,1770.0,top32
1056,2012,Philipp Petzschner,104332,28.5,GER,185.0,R,56.0,815.0,16,0.0,843.75,28,11,0.39285714285714285,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.5632530120481928,0.1927710843373494,0.786144578313253,0.20474777448071216,0.5951492537313433,0.7217868338557993,0.4930875576036866,0.28962188254223653,0.45603751465416176,0.49851632047477745,0.5572289156626506,0.4107142857142857,0.6162162162162163,0.45454545454545453,0,,0,,2,0.0,3,0.0,13,0.15384615384615385,24,0.3333333333333333,26,26,113.0,1148.9642857142858,68,68,103.1923076923077,39.455882352941174,115,492.0,>100
