,year,name,id,age,ioc,height,hand,high_rank,high_pts,tourney_plyd,tourney_win_pct,avg_tourney_level,matches_plyd,match_wins,match_win_pct,finals,titles,final_win_pct,slam_finals,slams,atp_finals_finals,atp_finals,masters_finals,masters,500_finals,500_titles,250_finals,250_titles,olympic_g,aces_per_game,df_per_game,sv_game_win_pct,return_game_win_pct,1st_pct,1st_win_pct,2nd_win_pct,1st_return_win_pct,2nd_return_win_pct,bp_per_game,bp_faced_per_game,bp_conversion_rate,bp_saved_rate,tb_win_pct,no1_faced,no1_win_pct,top_5_faced,top_5_win_pct,top_10_faced,top_10_win_pct,top_20_faced,top_20_win_pct,top_50_faced,top_50_win_pct,top_100_faced,top_100_win_pct,matches_w_stats,matches_w_minutes,avg_opponent_rank,avg_opponent_pts,sets_w_stats,sets_w_mins,minutes_per_match,minutes_per_set,year_end_ranking,year_end_points,year_end_ranking_cat
0,2023,Adrian Mannarino,105173,34.9,FRA,183.0,L,43.0,971.0,14,0.0,750.0,31,17,0.5483870967741935,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.4101876675603217,0.18498659517426275,0.7935656836461126,0.21774193548387097,0.6023102310231023,0.7157534246575342,0.5217842323651453,0.2708187543736879,0.49887640449438203,0.46236559139784944,0.5335120643431636,0.47093023255813954,0.6130653266331658,0.47368421052631576,0,,1,1.0,4,0.75,6,0.5,12,0.5833333333333334,23,0.5652173913043478,30,29,72.16129032258064,1266.967741935484,76,73,121.82758620689656,48.397260273972606,43,972.0,top100
1,2023,Albert Ramos,105077,35.3,ESP,188.0,L,37.0,1075.0,16,0.0,718.75,23,6,0.2608695652173913,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.23717948717948717,0.14102564102564102,0.766025641025641,0.19873817034700317,0.6493815413891532,0.6652014652014652,0.5223880597014925,0.28685897435897434,0.48148148148148145,0.47318611987381703,0.7051282051282052,0.42,0.6681818181818182,0.3333333333333333,0,,1,0.0,1,0.0,1,0.0,5,0.0,17,0.23529411764705882,23,22,82.3913043478261,971.8695652173913,65,60,139.72727272727272,51.233333333333334,72,752.0,top100
2,2023,Alejandro Davidovich Fokina,200221,23.9,ESP,183.0,R,24.0,1605.0,15,0.0,800.0,34,19,0.5588235294117647,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.2301980198019802,0.15594059405940594,0.7896039603960396,0.24938271604938272,0.6610969851071559,0.6659340659340659,0.5348338692390139,0.3004836759371221,0.5264765784114053,0.5901234567901235,0.594059405940594,0.4225941422594142,0.6458333333333334,0.45,0,,2,0.0,7,0.14285714285714285,12,0.16666666666666666,19,0.3157894736842105,31,0.5161290322580645,34,31,69.05882352941177,1775.235294117647,84,74,112.87096774193549,47.28378378378378,34,1115.0,top100
3,2023,Alejandro Tabilo,126214,25.7,CHI,188.0,L,146.0,394.0,3,0.0,500.0,6,3,0.5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.6027397260273972,0.2191780821917808,0.7945205479452055,0.1643835616438356,0.630648330058939,0.7009345794392523,0.5531914893617021,0.3142857142857143,0.4482758620689655,0.4931506849315068,0.4794520547945205,0.3333333333333333,0.5714285714285714,0.7142857142857143,0,,0,,0,,1,0.0,2,0.5,4,0.5,6,6,82.16666666666667,940.5,14,14,128.83333333333334,55.214285714285715,144,411.0,>100
4,2023,Aleksandar Kovacevic,206499,24.5,USA,,U,101.0,568.0,5,0.0,900.0,6,1,0.16666666666666666,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.6712328767123288,0.1780821917808219,0.7397260273972603,0.1111111111111111,0.574,0.710801393728223,0.47417840375586856,0.27208480565371024,0.38311688311688313,0.4027777777777778,0.6438356164383562,0.27586206896551724,0.5957446808510638,0.5,0,,1,0.0,1,0.0,1,0.0,2,0.0,5,0.2,6,5,63.833333333333336,1646.3333333333333,15,12,107.4,44.75,120,519.0,>100
5,2023,Aleksandar Vukic,126846,26.8,AUS,188.0,R,146.0,384.0,5,0.0,900.0,6,1,0.16666666666666666,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.6470588235294118,0.2,0.8,0.15476190476190477,0.6390532544378699,0.7469135802469136,0.46994535519125685,0.29069767441860467,0.4523809523809524,0.5,0.43529411764705883,0.30952380952380953,0.5405405405405406,0.0,0,,0,,0,,0,,0,,2,0.0,6,6,120.83333333333333,511.3333333333333,18,18,120.16666666666667,40.05555555555556,91,654.0,top100
6,2023,Alex De Minaur,200282,24.3,AUS,183.0,R,18.0,2165.0,14,0.07142857142857142,839.2857142857143,34,21,0.6176470588235294,2,1,0.5,0,0,0,0,0,0,2,1,0,0,0,0.24681933842239187,0.25699745547073793,0.8091603053435115,0.28607594936708863,0.5650060753341434,0.7254480286738352,0.5381750465549349,0.34076827757125155,0.5126459143968871,0.7037974683544304,0.46055979643765904,0.4064748201438849,0.585635359116022,0.5,0,,5,0.4,7,0.5714285714285714,8,0.5,17,0.5882352941176471,27,0.5555555555555556,34,32,115.85714285714286,1644.4571428571428,86,78,109.3125,44.84615384615385,16,2115.0,top32
7,2023,Alex Molcan,144684,25.4,SVK,178.0,L,50.0,895.0,12,0.0,812.5,24,12,0.5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.22887323943661972,0.2323943661971831,0.7359154929577465,0.24028268551236748,0.6519634211941904,0.6551155115511551,0.5193199381761978,0.29619312906220985,0.4992679355783309,0.5971731448763251,0.6725352112676056,0.40236686390532544,0.6073298429319371,0.625,0,,0,,3,0.0,4,0.25,9,0.3333333333333333,18,0.4444444444444444,23,21,111.08,1332.24,62,56,118.04761904761905,44.267857142857146,81,721.0,top100
8,2023,Alexander Bublik,122330,26.0,KAZ,196.0,R,36.0,1130.0,17,0.058823529411764705,735.2941176470588,32,13,0.40625,1,1,1.0,0,0,0,0,0,0,1,1,0,0,0,0.9024390243902439,0.5582655826558266,0.8102981029810298,0.15217391304347827,0.587532023911187,0.7725290697674418,0.468944099378882,0.2319364161849711,0.4746376811594203,0.36684782608695654,0.4715447154471545,0.4148148148148148,0.5977011494252874,0.35714285714285715,0,,1,0.0,7,0.2857142857142857,10,0.3,17,0.4117647058823529,23,0.43478260869565216,30,29,66.40625,1587.34375,77,72,99.82758620689656,40.208333333333336,26,1354.0,top32
9,2023,Alexander Shevchenko,207686,22.4,RUS,,R,87.0,703.0,5,0.0,1000.0,10,5,0.5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.2905982905982906,0.23931623931623933,0.7008547008547008,0.27586206896551724,0.5465116279069767,0.6643026004728132,0.49572649572649574,0.32516703786191536,0.5032894736842105,0.6206896551724138,0.717948717948718,0.4444444444444444,0.5833333333333334,0.6666666666666666,0,,1,0.0,2,0.0,5,0.0,8,0.375,8,0.375,10,8,52.8,1961.1,26,19,96.5,40.63157894736842,97,623.0,top100
10,2023,Alexander Zverev,100644,26.1,GER,198.0,R,12.0,2700.0,14,0.0,821.4285714285714,40,24,0.6,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.6196581196581197,0.29914529914529914,0.811965811965812,0.23678646934460887,0.6838359878007455,0.7373637264618434,0.4587352625937835,0.28735033836543467,0.5368234250221828,0.6448202959830867,0.4935897435897436,0.36721311475409835,0.6190476190476191,0.47058823529411764,0,,4,0.0,7,0.0,8,0.125,15,0.4666666666666667,34,0.5588235294117647,38,32,62.3,1517.625,97,77,117.1875,48.701298701298704,21,1630.0,top32
11,2023,Alexandre Muller,124186,26.2,FRA,183.0,R,100.0,639.0,5,0.0,750.0,12,7,0.5833333333333334,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.26119402985074625,0.11940298507462686,0.7462686567164178,0.22627737226277372,0.65,0.6654740608228981,0.5182724252491694,0.3102189781021898,0.4982698961937716,0.5036496350364964,0.5373134328358209,0.4492753623188406,0.5277777777777778,0.5,0,,0,,1,0.0,2,0.0,5,0.6,8,0.375,12,11,95.5,1158.8333333333333,29,26,105.54545454545455,44.65384615384615,82,711.0,top100
12,2023,Alexei Popyrin,200615,23.8,AUS,196.0,R,75.0,726.0,14,0.0,803.5714285714286,27,13,0.48148148148148145,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.8095238095238095,0.19047619047619047,0.8518518518518519,0.12169312169312169,0.6215423302598492,0.7801753202966959,0.5038759689922481,0.25767263427109977,0.44591346153846156,0.3994708994708995,0.4497354497354497,0.304635761589404,0.6705882352941176,0.6190476190476191,0,,0,,4,0.75,5,0.6,10,0.4,22,0.45454545454545453,27,26,91.81481481481481,1282.037037037037,74,70,133.34615384615384,49.52857142857143,92,645.0,top100
